,Node_1,Node_2,Relation
1904,"{'label': 'Occupation', 'properties': ""{'title': 'Biofuels_Production_Managers'}"", 'identifier': ""{'title': 'Biofuels_Production_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1905,"{'label': 'Occupation', 'properties': ""{'title': 'Biofuels_Production_Managers'}"", 'identifier': ""{'title': 'Biofuels_Production_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1906,"{'label': 'Occupation', 'properties': ""{'title': 'Business_Continuity_Planners'}"", 'identifier': ""{'title': 'Business_Continuity_Planners'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1907,"{'label': 'Occupation', 'properties': ""{'title': 'Business_Continuity_Planners'}"", 'identifier': ""{'title': 'Business_Continuity_Planners'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1908,"{'label': 'Occupation', 'properties': ""{'title': 'Business_Continuity_Planners'}"", 'identifier': ""{'title': 'Business_Continuity_Planners'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1909,"{'label': 'Occupation', 'properties': ""{'title': 'Buyers_and_Purchasing_Agents,_Farm_Products'}"", 'identifier': ""{'title': 'Buyers_and_Purchasing_Agents,_Farm_Products'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1910,"{'label': 'Occupation', 'properties': ""{'title': 'Buyers_and_Purchasing_Agents,_Farm_Products'}"", 'identifier': ""{'title': 'Buyers_and_Purchasing_Agents,_Farm_Products'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1911,"{'label': 'Occupation', 'properties': ""{'title': 'Buyers_and_Purchasing_Agents,_Farm_Products'}"", 'identifier': ""{'title': 'Buyers_and_Purchasing_Agents,_Farm_Products'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1912,"{'label': 'Occupation', 'properties': ""{'title': 'Compensation_and_Benefits_Managers'}"", 'identifier': ""{'title': 'Compensation_and_Benefits_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1913,"{'label': 'Occupation', 'properties': ""{'title': 'Compensation_and_Benefits_Managers'}"", 'identifier': ""{'title': 'Compensation_and_Benefits_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1914,"{'label': 'Occupation', 'properties': ""{'title': 'Compensation_and_Benefits_Managers'}"", 'identifier': ""{'title': 'Compensation_and_Benefits_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1915,"{'label': 'Occupation', 'properties': ""{'title': 'Construction_Managers'}"", 'identifier': ""{'title': 'Construction_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1916,"{'label': 'Occupation', 'properties': ""{'title': 'Construction_Managers'}"", 'identifier': ""{'title': 'Construction_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1917,"{'label': 'Occupation', 'properties': ""{'title': 'Construction_Managers'}"", 'identifier': ""{'title': 'Construction_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1918,"{'label': 'Occupation', 'properties': ""{'title': 'Emergency_Management_Directors'}"", 'identifier': ""{'title': 'Emergency_Management_Directors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1919,"{'label': 'Occupation', 'properties': ""{'title': 'Emergency_Management_Directors'}"", 'identifier': ""{'title': 'Emergency_Management_Directors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1920,"{'label': 'Occupation', 'properties': ""{'title': 'Emergency_Management_Directors'}"", 'identifier': ""{'title': 'Emergency_Management_Directors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1921,"{'label': 'Occupation', 'properties': ""{'title': 'Entertainment_and_Recreation_Managers,_Except_Gambling'}"", 'identifier': ""{'title': 'Entertainment_and_Recreation_Managers,_Except_Gambling'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1922,"{'label': 'Occupation', 'properties': ""{'title': 'Entertainment_and_Recreation_Managers,_Except_Gambling'}"", 'identifier': ""{'title': 'Entertainment_and_Recreation_Managers,_Except_Gambling'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1923,"{'label': 'Occupation', 'properties': ""{'title': 'Entertainment_and_Recreation_Managers,_Except_Gambling'}"", 'identifier': ""{'title': 'Entertainment_and_Recreation_Managers,_Except_Gambling'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1924,"{'label': 'Occupation', 'properties': ""{'title': 'Equal_Opportunity_Representatives_and_Officers'}"", 'identifier': ""{'title': 'Equal_Opportunity_Representatives_and_Officers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1925,"{'label': 'Occupation', 'properties': ""{'title': 'Equal_Opportunity_Representatives_and_Officers'}"", 'identifier': ""{'title': 'Equal_Opportunity_Representatives_and_Officers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1926,"{'label': 'Occupation', 'properties': ""{'title': 'Equal_Opportunity_Representatives_and_Officers'}"", 'identifier': ""{'title': 'Equal_Opportunity_Representatives_and_Officers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1927,"{'label': 'Occupation', 'properties': ""{'title': 'Farmers,_Ranchers,_and_Other_Agricultural_Managers'}"", 'identifier': ""{'title': 'Farmers,_Ranchers,_and_Other_Agricultural_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1928,"{'label': 'Occupation', 'properties': ""{'title': 'Farmers,_Ranchers,_and_Other_Agricultural_Managers'}"", 'identifier': ""{'title': 'Farmers,_Ranchers,_and_Other_Agricultural_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1929,"{'label': 'Occupation', 'properties': ""{'title': 'Farmers,_Ranchers,_and_Other_Agricultural_Managers'}"", 'identifier': ""{'title': 'Farmers,_Ranchers,_and_Other_Agricultural_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1930,"{'label': 'Occupation', 'properties': ""{'title': 'Financial_Managers'}"", 'identifier': ""{'title': 'Financial_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1931,"{'label': 'Occupation', 'properties': ""{'title': 'Financial_Managers'}"", 'identifier': ""{'title': 'Financial_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1932,"{'label': 'Occupation', 'properties': ""{'title': 'First-Line_Supervisors_of_Non-Retail_Sales_Workers'}"", 'identifier': ""{'title': 'First-Line_Supervisors_of_Non-Retail_Sales_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1933,"{'label': 'Occupation', 'properties': ""{'title': 'First-Line_Supervisors_of_Non-Retail_Sales_Workers'}"", 'identifier': ""{'title': 'First-Line_Supervisors_of_Non-Retail_Sales_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1934,"{'label': 'Occupation', 'properties': ""{'title': 'First-Line_Supervisors_of_Non-Retail_Sales_Workers'}"", 'identifier': ""{'title': 'First-Line_Supervisors_of_Non-Retail_Sales_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1935,"{'label': 'Occupation', 'properties': ""{'title': 'Fundraisers'}"", 'identifier': ""{'title': 'Fundraisers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1936,"{'label': 'Occupation', 'properties': ""{'title': 'Fundraisers'}"", 'identifier': ""{'title': 'Fundraisers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1937,"{'label': 'Occupation', 'properties': ""{'title': 'Fundraisers'}"", 'identifier': ""{'title': 'Fundraisers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1938,"{'label': 'Occupation', 'properties': ""{'title': 'Fundraising_Managers'}"", 'identifier': ""{'title': 'Fundraising_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1939,"{'label': 'Occupation', 'properties': ""{'title': 'Fundraising_Managers'}"", 'identifier': ""{'title': 'Fundraising_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1940,"{'label': 'Occupation', 'properties': ""{'title': 'Fundraising_Managers'}"", 'identifier': ""{'title': 'Fundraising_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1941,"{'label': 'Occupation', 'properties': ""{'title': 'General_and_Operations_Managers'}"", 'identifier': ""{'title': 'General_and_Operations_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1942,"{'label': 'Occupation', 'properties': ""{'title': 'General_and_Operations_Managers'}"", 'identifier': ""{'title': 'General_and_Operations_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1943,"{'label': 'Occupation', 'properties': ""{'title': 'Human_Resources_Managers'}"", 'identifier': ""{'title': 'Human_Resources_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1944,"{'label': 'Occupation', 'properties': ""{'title': 'Human_Resources_Managers'}"", 'identifier': ""{'title': 'Human_Resources_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1945,"{'label': 'Occupation', 'properties': ""{'title': 'Human_Resources_Managers'}"", 'identifier': ""{'title': 'Human_Resources_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1946,"{'label': 'Occupation', 'properties': ""{'title': 'Human_Resources_Specialists'}"", 'identifier': ""{'title': 'Human_Resources_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1947,"{'label': 'Occupation', 'properties': ""{'title': 'Human_Resources_Specialists'}"", 'identifier': ""{'title': 'Human_Resources_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1948,"{'label': 'Occupation', 'properties': ""{'title': 'Human_Resources_Specialists'}"", 'identifier': ""{'title': 'Human_Resources_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1949,"{'label': 'Occupation', 'properties': ""{'title': 'Industrial_Production_Managers'}"", 'identifier': ""{'title': 'Industrial_Production_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1950,"{'label': 'Occupation', 'properties': ""{'title': 'Industrial_Production_Managers'}"", 'identifier': ""{'title': 'Industrial_Production_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1951,"{'label': 'Occupation', 'properties': ""{'title': 'Industrial_Production_Managers'}"", 'identifier': ""{'title': 'Industrial_Production_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1952,"{'label': 'Occupation', 'properties': ""{'title': 'Information_Technology_Project_Managers'}"", 'identifier': ""{'title': 'Information_Technology_Project_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1953,"{'label': 'Occupation', 'properties': ""{'title': 'Information_Technology_Project_Managers'}"", 'identifier': ""{'title': 'Information_Technology_Project_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1954,"{'label': 'Occupation', 'properties': ""{'title': 'Information_Technology_Project_Managers'}"", 'identifier': ""{'title': 'Information_Technology_Project_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1955,"{'label': 'Occupation', 'properties': ""{'title': 'Insurance_Sales_Agents'}"", 'identifier': ""{'title': 'Insurance_Sales_Agents'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1956,"{'label': 'Occupation', 'properties': ""{'title': 'Insurance_Sales_Agents'}"", 'identifier': ""{'title': 'Insurance_Sales_Agents'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1957,"{'label': 'Occupation', 'properties': ""{'title': 'Insurance_Sales_Agents'}"", 'identifier': ""{'title': 'Insurance_Sales_Agents'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1958,"{'label': 'Occupation', 'properties': ""{'title': 'Labor_Relations_Specialists'}"", 'identifier': ""{'title': 'Labor_Relations_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1959,"{'label': 'Occupation', 'properties': ""{'title': 'Labor_Relations_Specialists'}"", 'identifier': ""{'title': 'Labor_Relations_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1960,"{'label': 'Occupation', 'properties': ""{'title': 'Labor_Relations_Specialists'}"", 'identifier': ""{'title': 'Labor_Relations_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1961,"{'label': 'Occupation', 'properties': ""{'title': 'Legislators'}"", 'identifier': ""{'title': 'Legislators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1962,"{'label': 'Occupation', 'properties': ""{'title': 'Legislators'}"", 'identifier': ""{'title': 'Legislators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1963,"{'label': 'Occupation', 'properties': ""{'title': 'Legislators'}"", 'identifier': ""{'title': 'Legislators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1964,"{'label': 'Occupation', 'properties': ""{'title': 'Lodging_Managers'}"", 'identifier': ""{'title': 'Lodging_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1965,"{'label': 'Occupation', 'properties': ""{'title': 'Lodging_Managers'}"", 'identifier': ""{'title': 'Lodging_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1966,"{'label': 'Occupation', 'properties': ""{'title': 'Lodging_Managers'}"", 'identifier': ""{'title': 'Lodging_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1967,"{'label': 'Occupation', 'properties': ""{'title': 'Market_Research_Analysts_and_Marketing_Specialists'}"", 'identifier': ""{'title': 'Market_Research_Analysts_and_Marketing_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1968,"{'label': 'Occupation', 'properties': ""{'title': 'Market_Research_Analysts_and_Marketing_Specialists'}"", 'identifier': ""{'title': 'Market_Research_Analysts_and_Marketing_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1969,"{'label': 'Occupation', 'properties': ""{'title': 'Market_Research_Analysts_and_Marketing_Specialists'}"", 'identifier': ""{'title': 'Market_Research_Analysts_and_Marketing_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1970,"{'label': 'Occupation', 'properties': ""{'title': 'Marketing_Managers'}"", 'identifier': ""{'title': 'Marketing_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1971,"{'label': 'Occupation', 'properties': ""{'title': 'Marketing_Managers'}"", 'identifier': ""{'title': 'Marketing_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1972,"{'label': 'Occupation', 'properties': ""{'title': 'Media_Programming_Directors'}"", 'identifier': ""{'title': 'Media_Programming_Directors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1973,"{'label': 'Occupation', 'properties': ""{'title': 'Media_Programming_Directors'}"", 'identifier': ""{'title': 'Media_Programming_Directors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1974,"{'label': 'Occupation', 'properties': ""{'title': 'Media_Programming_Directors'}"", 'identifier': ""{'title': 'Media_Programming_Directors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1975,"{'label': 'Occupation', 'properties': ""{'title': 'Media_Technical_Directors/Managers'}"", 'identifier': ""{'title': 'Media_Technical_Directors/Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1976,"{'label': 'Occupation', 'properties': ""{'title': 'Media_Technical_Directors/Managers'}"", 'identifier': ""{'title': 'Media_Technical_Directors/Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1977,"{'label': 'Occupation', 'properties': ""{'title': 'Media_Technical_Directors/Managers'}"", 'identifier': ""{'title': 'Media_Technical_Directors/Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1978,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_and_Health_Services_Managers'}"", 'identifier': ""{'title': 'Medical_and_Health_Services_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1979,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_and_Health_Services_Managers'}"", 'identifier': ""{'title': 'Medical_and_Health_Services_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1980,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_and_Health_Services_Managers'}"", 'identifier': ""{'title': 'Medical_and_Health_Services_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1981,"{'label': 'Occupation', 'properties': ""{'title': 'Meeting,_Convention,_and_Event_Planners'}"", 'identifier': ""{'title': 'Meeting,_Convention,_and_Event_Planners'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1982,"{'label': 'Occupation', 'properties': ""{'title': 'Meeting,_Convention,_and_Event_Planners'}"", 'identifier': ""{'title': 'Meeting,_Convention,_and_Event_Planners'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1983,"{'label': 'Occupation', 'properties': ""{'title': 'Meeting,_Convention,_and_Event_Planners'}"", 'identifier': ""{'title': 'Meeting,_Convention,_and_Event_Planners'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1984,"{'label': 'Occupation', 'properties': ""{'title': 'Personal_Financial_Advisors'}"", 'identifier': ""{'title': 'Personal_Financial_Advisors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1985,"{'label': 'Occupation', 'properties': ""{'title': 'Personal_Financial_Advisors'}"", 'identifier': ""{'title': 'Personal_Financial_Advisors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1986,"{'label': 'Occupation', 'properties': ""{'title': 'Personal_Financial_Advisors'}"", 'identifier': ""{'title': 'Personal_Financial_Advisors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1987,"{'label': 'Occupation', 'properties': ""{'title': 'Project_Management_Specialists'}"", 'identifier': ""{'title': 'Project_Management_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1988,"{'label': 'Occupation', 'properties': ""{'title': 'Project_Management_Specialists'}"", 'identifier': ""{'title': 'Project_Management_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
