,Node_1,Node_2,Relation
2506,"{'label': 'Occupation', 'properties': ""{'title': 'Statistical_Assistants'}"", 'identifier': ""{'title': 'Statistical_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2507,"{'label': 'Occupation', 'properties': ""{'title': 'Surveyors'}"", 'identifier': ""{'title': 'Surveyors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2508,"{'label': 'Occupation', 'properties': ""{'title': 'Surveyors'}"", 'identifier': ""{'title': 'Surveyors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2509,"{'label': 'Occupation', 'properties': ""{'title': 'Surveyors'}"", 'identifier': ""{'title': 'Surveyors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2510,"{'label': 'Occupation', 'properties': ""{'title': 'Technical_Writers'}"", 'identifier': ""{'title': 'Technical_Writers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2511,"{'label': 'Occupation', 'properties': ""{'title': 'Technical_Writers'}"", 'identifier': ""{'title': 'Technical_Writers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2512,"{'label': 'Occupation', 'properties': ""{'title': 'Technical_Writers'}"", 'identifier': ""{'title': 'Technical_Writers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2513,"{'label': 'Occupation', 'properties': ""{'title': 'Transportation_Inspectors'}"", 'identifier': ""{'title': 'Transportation_Inspectors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2514,"{'label': 'Occupation', 'properties': ""{'title': 'Transportation_Inspectors'}"", 'identifier': ""{'title': 'Transportation_Inspectors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2515,"{'label': 'Occupation', 'properties': ""{'title': 'Web_Administrators'}"", 'identifier': ""{'title': 'Web_Administrators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2516,"{'label': 'Occupation', 'properties': ""{'title': 'Web_Administrators'}"", 'identifier': ""{'title': 'Web_Administrators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2517,"{'label': 'Occupation', 'properties': ""{'title': 'Web_Administrators'}"", 'identifier': ""{'title': 'Web_Administrators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2518,"{'label': 'Occupation', 'properties': ""{'title': 'Administrative_Law_Judges,_Adjudicators,_and_Hearing_Officers'}"", 'identifier': ""{'title': 'Administrative_Law_Judges,_Adjudicators,_and_Hearing_Officers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2519,"{'label': 'Occupation', 'properties': ""{'title': 'Administrative_Law_Judges,_Adjudicators,_and_Hearing_Officers'}"", 'identifier': ""{'title': 'Administrative_Law_Judges,_Adjudicators,_and_Hearing_Officers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2520,"{'label': 'Occupation', 'properties': ""{'title': 'Administrative_Law_Judges,_Adjudicators,_and_Hearing_Officers'}"", 'identifier': ""{'title': 'Administrative_Law_Judges,_Adjudicators,_and_Hearing_Officers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2521,"{'label': 'Occupation', 'properties': ""{'title': 'Archivists'}"", 'identifier': ""{'title': 'Archivists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2522,"{'label': 'Occupation', 'properties': ""{'title': 'Archivists'}"", 'identifier': ""{'title': 'Archivists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2523,"{'label': 'Occupation', 'properties': ""{'title': 'Curators'}"", 'identifier': ""{'title': 'Curators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2524,"{'label': 'Occupation', 'properties': ""{'title': 'Curators'}"", 'identifier': ""{'title': 'Curators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2525,"{'label': 'Occupation', 'properties': ""{'title': 'Judicial_Law_Clerks'}"", 'identifier': ""{'title': 'Judicial_Law_Clerks'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2526,"{'label': 'Occupation', 'properties': ""{'title': 'Judicial_Law_Clerks'}"", 'identifier': ""{'title': 'Judicial_Law_Clerks'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2527,"{'label': 'Occupation', 'properties': ""{'title': 'Judicial_Law_Clerks'}"", 'identifier': ""{'title': 'Judicial_Law_Clerks'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2528,"{'label': 'Occupation', 'properties': ""{'title': 'Librarians_and_Media_Collections_Specialists'}"", 'identifier': ""{'title': 'Librarians_and_Media_Collections_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2529,"{'label': 'Occupation', 'properties': ""{'title': 'Librarians_and_Media_Collections_Specialists'}"", 'identifier': ""{'title': 'Librarians_and_Media_Collections_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
2530,"{'label': 'Occupation', 'properties': ""{'title': 'Librarians_and_Media_Collections_Specialists'}"", 'identifier': ""{'title': 'Librarians_and_Media_Collections_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2531,"{'label': 'Occupation', 'properties': ""{'title': 'Anesthesiologist_Assistants'}"", 'identifier': ""{'title': 'Anesthesiologist_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
2532,"{'label': 'Occupation', 'properties': ""{'title': 'Anesthesiologist_Assistants'}"", 'identifier': ""{'title': 'Anesthesiologist_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2533,"{'label': 'Occupation', 'properties': ""{'title': 'Anesthesiologist_Assistants'}"", 'identifier': ""{'title': 'Anesthesiologist_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2534,"{'label': 'Occupation', 'properties': ""{'title': 'Arbitrators,_Mediators,_and_Conciliators'}"", 'identifier': ""{'title': 'Arbitrators,_Mediators,_and_Conciliators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2535,"{'label': 'Occupation', 'properties': ""{'title': 'Arbitrators,_Mediators,_and_Conciliators'}"", 'identifier': ""{'title': 'Arbitrators,_Mediators,_and_Conciliators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2536,"{'label': 'Occupation', 'properties': ""{'title': 'Arbitrators,_Mediators,_and_Conciliators'}"", 'identifier': ""{'title': 'Arbitrators,_Mediators,_and_Conciliators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
2537,"{'label': 'Occupation', 'properties': ""{'title': 'Biostatisticians'}"", 'identifier': ""{'title': 'Biostatisticians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2538,"{'label': 'Occupation', 'properties': ""{'title': 'Biostatisticians'}"", 'identifier': ""{'title': 'Biostatisticians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2539,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_and_Information_Research_Scientists'}"", 'identifier': ""{'title': 'Computer_and_Information_Research_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2540,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_and_Information_Research_Scientists'}"", 'identifier': ""{'title': 'Computer_and_Information_Research_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2541,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_and_Information_Research_Scientists'}"", 'identifier': ""{'title': 'Computer_and_Information_Research_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2542,"{'label': 'Occupation', 'properties': ""{'title': 'Economists'}"", 'identifier': ""{'title': 'Economists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2543,"{'label': 'Occupation', 'properties': ""{'title': 'Economists'}"", 'identifier': ""{'title': 'Economists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2544,"{'label': 'Occupation', 'properties': ""{'title': 'Economists'}"", 'identifier': ""{'title': 'Economists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2545,"{'label': 'Occupation', 'properties': ""{'title': 'Financial_Quantitative_Analysts'}"", 'identifier': ""{'title': 'Financial_Quantitative_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2546,"{'label': 'Occupation', 'properties': ""{'title': 'Financial_Quantitative_Analysts'}"", 'identifier': ""{'title': 'Financial_Quantitative_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2547,"{'label': 'Occupation', 'properties': ""{'title': 'Geneticists'}"", 'identifier': ""{'title': 'Geneticists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2548,"{'label': 'Occupation', 'properties': ""{'title': 'Geneticists'}"", 'identifier': ""{'title': 'Geneticists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2549,"{'label': 'Occupation', 'properties': ""{'title': 'Geneticists'}"", 'identifier': ""{'title': 'Geneticists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2550,"{'label': 'Occupation', 'properties': ""{'title': 'Investment_Fund_Managers'}"", 'identifier': ""{'title': 'Investment_Fund_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2551,"{'label': 'Occupation', 'properties': ""{'title': 'Investment_Fund_Managers'}"", 'identifier': ""{'title': 'Investment_Fund_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2552,"{'label': 'Occupation', 'properties': ""{'title': 'Investment_Fund_Managers'}"", 'identifier': ""{'title': 'Investment_Fund_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2553,"{'label': 'Occupation', 'properties': ""{'title': 'Lawyers'}"", 'identifier': ""{'title': 'Lawyers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2554,"{'label': 'Occupation', 'properties': ""{'title': 'Lawyers'}"", 'identifier': ""{'title': 'Lawyers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2555,"{'label': 'Occupation', 'properties': ""{'title': 'Lawyers'}"", 'identifier': ""{'title': 'Lawyers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2556,"{'label': 'Occupation', 'properties': ""{'title': 'Mathematicians'}"", 'identifier': ""{'title': 'Mathematicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2557,"{'label': 'Occupation', 'properties': ""{'title': 'Mathematicians'}"", 'identifier': ""{'title': 'Mathematicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2558,"{'label': 'Occupation', 'properties': ""{'title': 'Operations_Research_Analysts'}"", 'identifier': ""{'title': 'Operations_Research_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2559,"{'label': 'Occupation', 'properties': ""{'title': 'Operations_Research_Analysts'}"", 'identifier': ""{'title': 'Operations_Research_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2560,"{'label': 'Occupation', 'properties': ""{'title': 'Radiologists'}"", 'identifier': ""{'title': 'Radiologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2561,"{'label': 'Occupation', 'properties': ""{'title': 'Radiologists'}"", 'identifier': ""{'title': 'Radiologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2562,"{'label': 'Occupation', 'properties': ""{'title': 'Radiologists'}"", 'identifier': ""{'title': 'Radiologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2563,"{'label': 'Occupation', 'properties': ""{'title': 'Statisticians'}"", 'identifier': ""{'title': 'Statisticians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2564,"{'label': 'Occupation', 'properties': ""{'title': 'Statisticians'}"", 'identifier': ""{'title': 'Statisticians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2565,"{'label': 'Occupation', 'properties': ""{'title': 'Survey_Researchers'}"", 'identifier': ""{'title': 'Survey_Researchers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
2566,"{'label': 'Occupation', 'properties': ""{'title': 'Survey_Researchers'}"", 'identifier': ""{'title': 'Survey_Researchers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2567,"{'label': 'Occupation', 'properties': ""{'title': 'Teaching_Assistants,_Postsecondary'}"", 'identifier': ""{'title': 'Teaching_Assistants,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
2568,"{'label': 'Occupation', 'properties': ""{'title': 'Teaching_Assistants,_Postsecondary'}"", 'identifier': ""{'title': 'Teaching_Assistants,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2569,"{'label': 'Occupation', 'properties': ""{'title': 'Painting,_Coating,_and_Decorating_Workers'}"", 'identifier': ""{'title': 'Painting,_Coating,_and_Decorating_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2570,"{'label': 'Occupation', 'properties': ""{'title': 'Painting,_Coating,_and_Decorating_Workers'}"", 'identifier': ""{'title': 'Painting,_Coating,_and_Decorating_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2571,"{'label': 'Occupation', 'properties': ""{'title': 'Painting,_Coating,_and_Decorating_Workers'}"", 'identifier': ""{'title': 'Painting,_Coating,_and_Decorating_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2572,"{'label': 'Occupation', 'properties': ""{'title': 'Actors'}"", 'identifier': ""{'title': 'Actors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2573,"{'label': 'Occupation', 'properties': ""{'title': 'Actors'}"", 'identifier': ""{'title': 'Actors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
2574,"{'label': 'Occupation', 'properties': ""{'title': 'Actors'}"", 'identifier': ""{'title': 'Actors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2575,"{'label': 'Occupation', 'properties': ""{'title': 'Costume_Attendants'}"", 'identifier': ""{'title': 'Costume_Attendants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2576,"{'label': 'Occupation', 'properties': ""{'title': 'Costume_Attendants'}"", 'identifier': ""{'title': 'Costume_Attendants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2577,"{'label': 'Occupation', 'properties': ""{'title': 'Costume_Attendants'}"", 'identifier': ""{'title': 'Costume_Attendants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2578,"{'label': 'Occupation', 'properties': ""{'title': 'Disc_Jockeys,_Except_Radio'}"", 'identifier': ""{'title': 'Disc_Jockeys,_Except_Radio'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2579,"{'label': 'Occupation', 'properties': ""{'title': 'Disc_Jockeys,_Except_Radio'}"", 'identifier': ""{'title': 'Disc_Jockeys,_Except_Radio'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2580,"{'label': 'Occupation', 'properties': ""{'title': 'Disc_Jockeys,_Except_Radio'}"", 'identifier': ""{'title': 'Disc_Jockeys,_Except_Radio'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2581,"{'label': 'Occupation', 'properties': ""{'title': 'Models'}"", 'identifier': ""{'title': 'Models'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2582,"{'label': 'Occupation', 'properties': ""{'title': 'Models'}"", 'identifier': ""{'title': 'Models'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2583,"{'label': 'Occupation', 'properties': ""{'title': 'Models'}"", 'identifier': ""{'title': 'Models'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
2584,"{'label': 'Occupation', 'properties': ""{'title': 'Floral_Designers'}"", 'identifier': ""{'title': 'Floral_Designers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2585,"{'label': 'Occupation', 'properties': ""{'title': 'Floral_Designers'}"", 'identifier': ""{'title': 'Floral_Designers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2586,"{'label': 'Occupation', 'properties': ""{'title': 'Floral_Designers'}"", 'identifier': ""{'title': 'Floral_Designers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2587,"{'label': 'Occupation', 'properties': ""{'title': 'Nannies'}"", 'identifier': ""{'title': 'Nannies'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
2588,"{'label': 'Occupation', 'properties': ""{'title': 'Nannies'}"", 'identifier': ""{'title': 'Nannies'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2589,"{'label': 'Occupation', 'properties': ""{'title': 'Shoe_and_Leather_Workers_and_Repairers'}"", 'identifier': ""{'title': 'Shoe_and_Leather_Workers_and_Repairers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2590,"{'label': 'Occupation', 'properties': ""{'title': 'Shoe_and_Leather_Workers_and_Repairers'}"", 'identifier': ""{'title': 'Shoe_and_Leather_Workers_and_Repairers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2591,"{'label': 'Occupation', 'properties': ""{'title': 'Stone_Cutters_and_Carvers,_Manufacturing'}"", 'identifier': ""{'title': 'Stone_Cutters_and_Carvers,_Manufacturing'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2592,"{'label': 'Occupation', 'properties': ""{'title': 'Stone_Cutters_and_Carvers,_Manufacturing'}"", 'identifier': ""{'title': 'Stone_Cutters_and_Carvers,_Manufacturing'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2593,"{'label': 'Occupation', 'properties': ""{'title': 'Stone_Cutters_and_Carvers,_Manufacturing'}"", 'identifier': ""{'title': 'Stone_Cutters_and_Carvers,_Manufacturing'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2594,"{'label': 'Occupation', 'properties': ""{'title': 'Tailors,_Dressmakers,_and_Custom_Sewers'}"", 'identifier': ""{'title': 'Tailors,_Dressmakers,_and_Custom_Sewers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2595,"{'label': 'Occupation', 'properties': ""{'title': 'Tailors,_Dressmakers,_and_Custom_Sewers'}"", 'identifier': ""{'title': 'Tailors,_Dressmakers,_and_Custom_Sewers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2596,"{'label': 'Occupation', 'properties': ""{'title': 'Upholsterers'}"", 'identifier': ""{'title': 'Upholsterers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
2597,"{'label': 'Occupation', 'properties': ""{'title': 'Upholsterers'}"", 'identifier': ""{'title': 'Upholsterers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
2598,"{'label': 'Occupation', 'properties': ""{'title': 'Upholsterers'}"", 'identifier': ""{'title': 'Upholsterers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
2599,"{'label': 'Occupation', 'properties': ""{'title': 'Childcare_Workers'}"", 'identifier': ""{'title': 'Childcare_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
